1,0.0,197.0,206.0,64.0,141.0,1,-1,-1,-1
1,1.0,398.0,177.0,138.0,244.0,1,-1,-1,-1
1,2.0,272.0,194.0,111.0,197.0,1,-1,-1,-1
2,0.0,200.0,207.0,63.0,138.0,1,-1,-1,-1
2,1.0,400.0,179.0,137.0,241.0,1,-1,-1,-1
2,2.0,272.0,193.0,108.0,196.0,1,-1,-1,-1
2,3.0,65.0,154.0,118.0,282.0,1,-1,-1,-1
2,4.0,161.0,204.0,69.0,155.0,1,-1,-1,-1
3,0.0,207.0,205.0,57.0,137.0,1,-1,-1,-1
3,1.0,403.0,180.0,137.0,240.0,1,-1,-1,-1
3,2.0,271.0,192.0,99.0,194.0,1,-1,-1,-1
3,3.0,67.0,154.0,122.0,286.0,1,-1,-1,-1
3,4.0,172.0,204.0,62.0,152.0,1,-1,-1,-1
4,0.0,219.0,203.0,53.0,137.0,1,-1,-1,-1
4,1.0,408.0,180.0,139.0,243.0,1,-1,-1,-1
4,2.0,267.0,192.0,88.0,190.0,1,-1,-1,-1
4,3.0,70.0,155.0,132.0,288.0,1,-1,-1,-1
4,4.0,176.0,204.0,60.0,150.0,1,-1,-1,-1
5,0.0,226.0,203.0,49.0,141.0,1,-1,-1,-1
5,1.0,415.0,180.0,133.0,241.0,1,-1,-1,-1
5,2.0,262.0,191.0,77.0,194.0,1,-1,-1,-1
5,3.0,73.0,159.0,140.0,287.0,1,-1,-1,-1
5,4.0,178.0,204.0,65.0,147.0,1,-1,-1,-1
6,0.0,231.0,198.0,55.0,149.0,1,-1,-1,-1
6,1.0,430.0,178.0,120.0,243.0,1,-1,-1,-1
6,2.0,258.0,189.0,69.0,195.0,1,-1,-1,-1
6,3.0,76.0,163.0,143.0,284.0,1,-1,-1,-1
6,4.0,182.0,205.0,62.0,145.0,1,-1,-1,-1
7,0.0,236.2,198.49999999999997,54.5,148.3,1,-1,-1,-1
7,1.0,446.0,175.0,108.0,244.0,1,-1,-1,-1
7,2.0,244.0,189.0,71.0,197.0,1,-1,-1,-1
7,3.0,78.0,163.0,146.0,284.0,1,-1,-1,-1
7,4.0,186.0,206.0,61.0,144.0,1,-1,-1,-1
8,0.0,241.39999999999998,199.0,54.0,147.6,1,-1,-1,-1
8,1.0,462.0,171.0,94.0,247.0,1,-1,-1,-1
8,2.0,240.0,186.0,70.0,197.0,1,-1,-1,-1
8,3.0,87.0,164.0,142.0,277.0,1,-1,-1,-1
8,4.0,188.2941176470588,205.23529411764707,61.294117647058826,146.0,1,-1,-1,-1
9,0.0,246.60000000000002,199.5,53.5,146.9,1,-1,-1,-1
9,1.0,473.0,169.0,86.0,248.0,1,-1,-1,-1
9,2.0,237.0,186.0,73.0,196.0,1,-1,-1,-1
9,3.0,108.0,163.0,125.0,273.0,1,-1,-1,-1
9,4.0,190.58823529411765,204.47058823529414,61.588235294117645,148.0,1,-1,-1,-1
10,0.0,251.8,200.00000000000003,53.0,146.2,1,-1,-1,-1
10,1.0,483.0,169.0,87.0,250.0,1,-1,-1,-1
10,2.0,228.0,191.0,83.0,197.0,1,-1,-1,-1
10,3.0,133.0,160.0,104.0,274.0,1,-1,-1,-1
10,4.0,192.88235294117646,203.70588235294116,61.88235294117647,150.0,1,-1,-1,-1
11,0.0,257.0,200.5,52.5,145.5,1,-1,-1,-1
11,1.0,490.0,167.0,90.0,254.0,1,-1,-1,-1
11,2.0,217.0,193.0,91.0,193.0,1,-1,-1,-1
11,3.0,128.0,155.0,124.0,286.0,1,-1,-1,-1
