1, 0, 1708.057594, 385.982924, 154.215574, 337.212896, 0.968709, -1, -1, -1
1, 1, 1282.730942, 451.393150, 71.845579, 194.118987, 0.955564, -1, -1, -1
1, 2, -14.405183, 275.326642, 121.709890, 626.840551, 0.916621, -1, -1, -1
1, 3, 1252.525978, 534.805613, 47.728883, 119.164367, 0.888953, -1, -1, -1
1, 4, 128.048587, 504.825039, 65.205982, 229.382783, 0.781057, -1, -1, -1
1, 5, 259.107971, 456.334616, 86.269469, 251.291045, 0.660129, -1, -1, -1
1, 6, 48.622577, 511.213481, 69.664736, 230.869961, 0.608498, -1, -1, -1
1, 7, 1874.709320, 366.226008, 42.255249, 215.726804, 0.594235, -1, -1, -1
2, 0, 1680.756111, 395.800066, 155.458860, 328.005592, 0.969631, -1, -1, -1
2, 1, -8.674965, 277.685527, 125.447474, 623.595700, 0.967464, -1, -1, -1
2, 2, 1286.828728, 453.817052, 66.136351, 196.945091, 0.950917, -1, -1, -1
2, 3, 1254.699898, 534.877388, 46.465334, 119.688781, 0.899518, -1, -1, -1
2, 4, 124.751015, 504.644859, 68.128002, 230.141757, 0.822361, -1, -1, -1
2, 5, 1872.272530, 368.699187, 44.958497, 214.020115, 0.697301, -1, -1, -1
2, 6, 258.661079, 455.543053, 90.035434, 251.473414, 0.654800, -1, -1, -1
3, 0, 1684.343719, 393.852654, 145.699468, 328.400874, 0.968920, -1, -1, -1
3, 1, -11.733063, 270.110496, 139.015503, 632.438235, 0.968884, -1, -1, -1
3, 2, 1287.271614, 450.259348, 67.437987, 200.806941, 0.915533, -1, -1, -1
3, 3, 1257.896690, 534.468201, 45.467530, 119.866515, 0.877995, -1, -1, -1
3, 4, 125.121632, 503.733369, 68.846283, 232.276817, 0.862314, -1, -1, -1
3, 5, 1872.497406, 368.589334, 44.869752, 213.735747, 0.759843, -1, -1, -1
3, 6, 264.545546, 447.529160, 80.130093, 243.377557, 0.667368, -1, -1, -1
3, 7, 858.978252, 512.237012, 40.626283, 107.153931, 0.426510, -1, -1, -1
4, 0, -9.133801, 258.255336, 141.809220, 642.571192, 0.968582, -1, -1, -1
4, 1, 1686.322403, 390.674783, 144.297237, 334.792632, 0.968453, -1, -1, -1
4, 2, 1285.409546, 450.320953, 72.312012, 202.236666, 0.910650, -1, -1, -1
4, 3, 126.871891, 504.782006, 67.312503, 231.666046, 0.834439, -1, -1, -1
4, 4, 1261.397438, 534.504025, 42.952638, 121.590578, 0.771415, -1, -1, -1
4, 5, 1872.248383, 364.539016, 44.117796, 221.415094, 0.731251, -1, -1, -1
